ID,Customer_ID,Month,Name,Age,SSN,Occupation,Annual_Income,Monthly_Inhand_Salary,Num_Bank_Accounts,Num_Credit_Card,Interest_Rate,Num_of_Loan,Type_of_Loan,Delay_from_due_date,Num_of_Delayed_Payment,Changed_Credit_Limit,Num_Credit_Inquiries,Credit_Mix,Outstanding_Debt,Credit_Utilization_Ratio,Credit_History_Age,Payment_of_Min_Amount,Total_EMI_per_month,Amount_invested_monthly,Payment_Behaviour,Monthly_Balance,Credit_Score
145344,27952,7,Paul Ingrassiab,28.0,714022788.0,Lawyer,78035.96,6211.996666666668,5.0,4.0,17.0,6.0,"auto loan,payday loan,student loan,home equity loan,payday loan,home equity loan",26.0,17.0,17.21,6.0,Standard,429.44,36.85243642765396,235.0,Yes,365.1021826902591,50.12420144435241,High_spent_Small_value_payments,131.88897666793366,Standard
22459,2830,2,Rickf,26.0,703917899.0,Scientist,41160.86,3371.0716666666667,6.0,9.0,18.0,3.0,"student loan,debt consolidation loan,debt consolidation loan",43.0,22.0,0.5499999999999998,6.0,Bad,1972.69,37.90652584968591,131.0,Yes,76.21663041959127,76.20417774779463,High_spent_Large_value_payments,424.6863584992808,Poor
86252,31929,3,Noeli,36.0,599009018.0,Media_Manager,92705.84,7957.486666666668,8.0,7.0,11.0,0.0,No Data,5.0,9.0,9.81,0.0,Good,633.13,35.27927680370228,191.0,No,0.0,56.76522019857544,Low_spent_Large_value_payments,512.2707171149189,Poor
53904,9347,7,Marius Zahariap,37.0,468181488.0,Media_Manager,10086.965,711.5804166666667,6.0,6.0,27.0,3.0,"auto loan,credit-builder loan,student loan",6.0,20.0,16.23,5.0,Standard,1689.61,25.926409225002622,98.0,Yes,18.990222859460424,14.487790306109703,High_spent_Large_value_payments,277.68002850109656,Standard
54589,10895,8,Janel,26.0,381559671.0,Media_Manager,7424.24,599.6866666666666,10.0,5.0,33.0,5.0,"debt consolidation loan,auto loan,not specified,mortgage loan,personal loan",39.0,16.0,24.41,6.0,Bad,4717.15,27.90742597199708,111.0,Yes,23.352617336983904,14.928495379497974,Low_spent_Small_value_payments,248.25950133794444,Standard
7139,12679,6,Jan Schwartze,40.0,24524439.0,Architect,9983.345,758.9454166666666,7.0,11.0,15.0,5.0,"not specified,student loan,auto loan,payday loan,auto loan",27.0,16.0,10.26,11.0,Standard,1823.35,33.659028613504226,115.0,Yes,29.24151868964153,0.0,Low_spent_Large_value_payments,288.39586045962386,Standard
33598,28804,5,Ryan Vlastelicao,26.0,967684738.0,Musician,30619.71,1965.121357137292,5.0,3.0,18.0,0.0,No Data,30.0,16.0,10.06,11.0,Standard,701.44,26.25649604305012,295.0,Yes,298.52114286270813,33.72467548749363,High_spent_Medium_value_payments,400.0126409767624,Standard
144034,40238,5,Mutikanie,23.0,679699201.0,Scientist,15160.61,1335.3841666666667,3.0,3.0,7.0,4.0,"personal loan,auto loan,credit-builder loan,credit-builder loan",14.0,3.0,5.89,4.0,Good,1168.42,29.379245818628288,383.0,No,37.4243197946215,50.22072874454725,Low_spent_Small_value_payments,299.23281228079463,Poor
88221,49167,4,Luciaf,30.0,792349499.0,Lawyer,57617.88,4740.49,6.0,9.0,26.0,9.0,"personal loan,auto loan,not specified,home equity loan,not specified,credit-builder loan,auto loan,payday loan,student loan",49.0,25.0,2.49,6.0,Bad,1747.08,34.795238897112824,78.0,Yes,292.96976337666365,56.10349876896308,High_spent_Large_value_payments,364.9757378543733,Standard
68924,10155,3,Annc,29.0,626437937.0,Media_Manager,134993.79,11462.4825,1.0,6.0,9.0,3.0,"debt consolidation loan,student loan,personal loan",9.0,9.0,5.6400000000000015,5.0,Good,629.16,34.8011734871951,190.0,NM,280.8381170557317,164.69032232652805,High_spent_Medium_value_payments,732.0293630730881,Poor
24025,2850,8,Alekse,35.0,882910469.0,Writer,19703.09,1563.924166666667,9.0,9.0,22.0,7.0,"mortgage loan,personal loan,not specified,mortgage loan,payday loan,debt consolidation loan,payday loan",32.0,15.0,21.51,11.0,Bad,2677.04,23.68199992093271,71.0,Yes,89.23930823277355,14.089248815011675,High_spent_Small_value_payments,224.05198356268505,Standard
52915,22057,2,Gouldn,36.0,784170426.0,Journalist,33465.57,2820.7975,0.0,5.0,10.0,2.0,"debt consolidation loan,student loan",7.0,2.0,4.62,1.0,Good,531.91,36.65696219439557,368.0,NM,40.22460348863007,24.890639436609305,Low_spent_Large_value_payments,339.53238520549155,Poor
145162,34416,5,Mackenziev,30.0,469665884.0,Entrepreneur,27697.18,2283.098333333333,4.0,3.0,19.0,3.0,"credit-builder loan,home equity loan,credit-builder loan",22.0,11.0,8.06,8.0,Standard,824.16,33.97570050530993,205.0,Yes,45.03536155055368,26.41010968697128,Low_spent_Small_value_payments,168.74843605750883,Good
77828,38966,3,N.k,26.0,79480859.0,Scientist,26013.73,1904.8108333333328,7.0,6.0,5.0,3.0,"home equity loan,credit-builder loan,debt consolidation loan",21.0,19.0,1.58,1.0,Standard,515.55,25.973823495644726,247.0,Yes,59.21204297331721,40.84860614181967,Low_spent_Small_value_payments,304.43850998533844,Standard
142621,36552,8,Silvia Aloisiq,20.0,4570116.0,Media_Manager,29741.12,2151.7023551673456,8.0,5.0,31.0,5.0,"credit-builder loan,auto loan,home equity loan,home equity loan,student loan",18.0,14.0,7.56,7.0,Standard,1284.84,32.46157965214408,209.0,NM,253.24652274741703,31.80574803401495,Low_spent_Small_value_payments,192.90985485833625,Poor
131108,44284,3,David Ingraml,44.0,823402759.0,Teacher,37424.16,3045.6800000000007,7.0,5.0,18.0,3.0,"student loan,home equity loan,debt consolidation loan",10.0,19.0,11.64,10.0,Standard,1445.81,39.49113813539648,221.0,Yes,90.94863058594032,23.161758763830186,Low_spent_Small_value_payments,107.81624999002707,Standard
135289,15349,8,Richardh,24.0,606086851.0,Journalist,96815.91,8057.9925,2.0,5.0,1.0,0.0,No Data,7.0,6.0,15.4,3.0,Good,1257.64,32.78170406673909,368.0,No,0.0,65.51302104395508,Low_spent_Small_value_payments,425.0202397530431,Standard
140340,12535,7,Stevei,35.0,402041025.0,Journalist,36048.08,2949.0066666666667,3.0,7.0,14.0,2.0,"debt consolidation loan,payday loan",25.0,12.0,19.7,6.0,Standard,571.06,39.5435516825037,169.0,Yes,45.77263566451583,42.872471818073095,Low_spent_Small_value_payments,429.4431765725498,Standard
146077,13102,8,Palmero,56.0,723860120.0,Entrepreneur,35681.42,2918.4516666666664,4.0,4.0,6.0,2.0,"payday loan,debt consolidation loan",15.0,8.0,10.32,2.0,Standard,133.3,26.62207555988972,299.0,No,53.778691638382384,44.66834896184102,Low_spent_Large_value_payments,437.58142005489134,Standard
81708,12973,7,Ann Saphird,46.0,426464223.0,Teacher,56200.53,4544.3775,10.0,8.0,31.0,7.0,"auto loan,debt consolidation loan,payday loan,mortgage loan,mortgage loan,not specified,student loan",37.0,22.0,18.22,7.0,Bad,4968.17,31.13881048746725,19.0,NM,257.1125833328604,72.55038199166579,High_spent_Medium_value_payments,374.77478467547377,Poor
152000,17316,3,Marius Zahariaw,31.0,601081884.0,Doctor,14530.755,1184.89625,8.0,7.0,7.0,4.0,"auto loan,personal loan,auto loan,mortgage loan",17.0,8.0,11.69,6.0,Standard,1279.24,26.933265897548186,347.0,Yes,28.4109397988362,11.503000903785672,Low_spent_Small_value_payments,259.12814543739023,Standard
72727,49641,2,Grantp,23.0,582299428.0,Scientist,38535.5,3422.291666666666,7.0,9.0,32.0,2.0,"credit-builder loan,student loan",36.0,18.0,5.96,8.0,Bad,2137.77,29.88827716849704,63.0,Yes,42.42589206086824,42.43073816601223,High_spent_Small_value_payments,466.06473831321273,Standard
118159,30606,2,Leahw,28.0,943651465.0,Lawyer,40317.5,3140.791666666666,7.0,6.0,28.0,8.0,"personal loan,mortgage loan,not specified,personal loan,not specified,mortgage loan,not specified,personal loan",35.0,20.0,18.82,10.0,Bad,4073.71,39.9553584434586,56.0,Yes,187.1464087030608,30.94907447436524,High_spent_Small_value_payments,200.52919154462447,Poor
132682,19563,5,Katyat,51.0,361890620.0,Journalist,26779.9,1986.658333333333,7.0,4.0,12.0,4.0,"credit-builder loan,personal loan,debt consolidation loan,personal loan",28.0,17.0,11.36,6.0,Good,680.39,31.29084220514699,397.0,No,56.035539800776434,36.07055002260216,Low_spent_Large_value_payments,278.32477321523305,Good
108347,45374,6,Toonkeld,28.0,658857171.0,Accountant,87477.45000000001,7427.787500000001,3.0,5.0,7.0,0.0,No Data,3.0,8.0,2.17,8.0,Good,18.31,38.08522773201143,201.0,No,0.0,61.13781356518215,High_spent_Medium_value_payments,735.6766714043029,Standard
144625,3593,8,Nivedita Bhattacharjeeh,23.0,172378234.0,Journalist,121029.6,9878.8,2.0,4.0,12.0,2.0,"payday loan,auto loan",13.0,3.0,7.18,2.0,Good,1278.56,32.79484751198699,258.0,NM,169.1304848308331,123.63032550656824,High_spent_Small_value_payments,827.9950439732274,Poor
114942,45379,1,Arunac,27.0,985002568.0,Entrepreneur,36631.98,3336.6650000000004,7.0,10.0,27.0,6.0,"debt consolidation loan,auto loan,credit-builder loan,student loan,payday loan,credit-builder loan",21.0,18.0,3.46,12.0,Bad,2257.71,28.710090148646074,211.0,Yes,142.34196717087502,27.58577524915364,High_spent_Large_value_payments,403.7387575799713,Poor
42625,2674,8,Svenr,24.0,511393582.0,Mechanic,20196.67,1679.055833333333,9.0,9.0,17.0,7.0,"not specified,personal loan,credit-builder loan,home equity loan,home equity loan,home equity loan,student loan",50.0,19.0,26.96,11.0,Bad,2971.91,24.65238098807121,74.0,NM,66.81100360999389,26.56153312414685,Low_spent_Large_value_payments,227.58032784485025,Poor
47132,22943,3,Mihir Dalalg,42.0,482973703.0,Doctor,34352.2,2573.683333333333,7.0,7.0,25.0,6.0,"mortgage loan,personal loan,student loan,not specified,student loan,auto loan",32.0,12.0,26.68,8.0,Bad,3584.13,30.20354803430505,85.0,Yes,140.55075623369282,46.22579728848403,Low_spent_Small_value_payments,283.35714722132224,Standard
40450,12471,5,Malathi Nayakb,37.0,801897511.0,Doctor,9491.025,768.9187499999998,10.0,7.0,15.0,6.0,"home equity loan,mortgage loan,payday loan,student loan,payday loan,home equity loan",48.0,16.0,24.46,9.0,Bad,3377.48,34.573545663240154,77.0,Yes,28.879830890308863,20.468394216728548,Low_spent_Small_value_payments,308.164298908598,Standard
76137,12151,4,Sleimanw,15.0,892538384.0,Mechanic,107199.66,8795.305,8.0,3.0,17.0,3.0,"home equity loan,home equity loan,debt consolidation loan",5.0,15.0,18.03,7.0,Standard,1200.93,38.501236259846365,186.0,Yes,252.3002450682584,98.99265800976634,High_spent_Large_value_payments,672.9100923001515,Standard
30048,16177,7,Rigbym,42.0,208562917.0,Developer,147210.68,12329.556666666664,2.0,5.0,5.0,0.0,No Data,5.0,10.0,10.74,4.0,Good,323.31,34.073072211488515,387.0,No,0.0,146.1442045186493,Low_spent_Medium_value_payments,590.723936183306,Poor
125197,20081,8,Danielm,19.0,147574171.0,Architect,120539.8,8702.90223499023,6.0,4.0,10.0,0.0,No Data,27.0,10.0,2.95,1.0,Standard,318.21,26.46371919108312,257.0,No,1349.0810983431045,73.94965399539687,Low_spent_Small_value_payments,342.61672396962695,Good
110616,31082,7,Edward Krudyn,51.0,722626463.0,Musician,15318.095,1200.5079166666667,4.0,4.0,5.0,0.0,No Data,13.0,12.0,11.22,0.0,Good,1182.5,39.76990684203312,331.0,No,0.0,37.50417552843759,Low_spent_Small_value_payments,305.03214965788897,Standard
84296,35210,3,Dhanya Skariachanb,44.0,766885509.0,Entrepreneur,142743.4,12155.283333333333,3.0,4.0,4.0,0.0,No Data,1.0,3.0,11.75,4.0,Good,1194.0,37.144933670916416,397.0,No,0.0,192.40234680472804,Low_spent_Medium_value_payments,1081.6554386042276,Standard
124016,47950,3,Karenu,22.0,618148027.0,Manager,58214.12,4710.176666666667,7.0,9.0,30.0,7.0,"mortgage loan,payday loan,auto loan,auto loan,not specified,personal loan,personal loan",59.0,19.0,2.69,11.0,Bad,2215.84,26.37685274955405,72.0,Yes,183.27925844465457,51.67728082504265,Low_spent_Small_value_payments,251.2076884600153,Poor
135228,46758,7,Joseph Mennv,15.0,127940685.0,Manager,33735.42,2539.285,7.0,5.0,24.0,7.0,"debt consolidation loan,payday loan,payday loan,auto loan,student loan,credit-builder loan,credit-builder loan",38.0,25.0,23.18,6.0,Bad,2717.2,32.58947460141711,113.0,Yes,175.4377534023177,27.00413257707737,Low_spent_Medium_value_payments,231.69445541409087,Standard
79530,48349,1,Ryanr,43.0,551451558.0,Entrepreneur,17286.51,1308.5424999999998,3.0,3.0,17.0,1.0,auto loan,9.0,17.0,9.71,3.0,Standard,757.38,26.43285442398405,284.0,No,12.24112015720511,31.45663173613205,Low_spent_Small_value_payments,260.0748525099545,Standard
130619,22181,6,Siegi,54.0,791074874.0,Entrepreneur,38933.58,3432.465,4.0,7.0,9.0,3.0,"mortgage loan,mortgage loan,mortgage loan",15.0,10.0,0.8399999999999999,2.0,Good,149.0,33.02930326951995,379.0,NM,78.40985092746416,62.87094219483775,High_spent_Small_value_payments,362.6404611288156,Standard
135066,34298,1,Stevep,22.0,967665763.0,Musician,83126.24,6957.186666666667,9.0,8.0,34.0,4.0,"student loan,student loan,home equity loan,not specified",62.0,17.0,4.56,7.0,Bad,2331.17,39.40306655288257,111.0,Yes,209.42347056523369,53.00095831079759,High_spent_Medium_value_payments,551.0665056460397,Poor
107339,27573,6,Jonesb,25.0,261944500.0,Architect,141477.56,12012.796666666669,2.0,1.0,3.0,1.0,credit-builder loan,13.0,11.0,1.39,2.0,Good,202.48,37.16733431349168,186.0,No,66.25911890491606,91.90860122038738,Low_spent_Large_value_payments,871.9351939379999,Standard
107514,36421,1,Baldwinl,40.0,144829348.0,Media_Manager,152796.76,12845.063333333335,2.0,5.0,1.0,0.0,No Data,6.0,5.0,3.74,3.0,Good,1265.86,42.944956426326605,217.0,No,0.0,92.46425658832412,High_spent_Medium_value_payments,235.45158488482863,Good
5795,27750,6,Sinead Carews,39.0,328336328.0,Manager,8701.545,519.12875,6.0,5.0,32.0,7.0,"personal loan,payday loan,student loan,auto loan,home equity loan,student loan,payday loan",23.0,6.0,8.86,6.0,Standard,2602.69,28.57003140799636,112.0,Yes,36.54819717138717,13.066209919444336,Low_spent_Medium_value_payments,242.43306442147872,Poor
33619,19025,2,Nate Raymondw,14.0,658159936.0,Scientist,18885.93,1591.8275,9.0,7.0,22.0,2.0,"not specified,auto loan",22.0,17.0,4.55,8.0,Standard,1383.42,38.37061091855393,114.0,NM,29.604560590172376,70.87432036045185,Low_spent_Small_value_payments,250.1897683324005,Poor
45973,24590,8,Drawbaughp,50.0,121873090.0,Manager,120030.68,9972.556666666664,7.0,6.0,7.0,1.0,personal loan,21.0,11.0,4.28,9.0,Standard,1247.79,31.90827880357973,254.0,No,91.3113647072744,106.8318158251637,High_spent_Small_value_payments,933.6657745003122,Standard
60210,14765,1,Raybouldd,31.0,149635296.0,Mechanic,63525.64,5409.803333333333,4.0,7.0,9.0,3.0,"debt consolidation loan,student loan,debt consolidation loan",18.0,5.0,10.73,2.0,Good,1016.0,36.57557660023152,362.0,No,145.9295599871315,82.41429388865582,Low_spent_Small_value_payments,325.59872225982986,Standard
48751,41639,2,Emmaw,16.0,933762305.0,Architect,17715.66,1486.305,6.0,5.0,23.0,6.0,"not specified,home equity loan,home equity loan,mortgage loan,home equity loan,personal loan",52.0,20.0,15.48,9.0,Bad,4609.86,33.077037327970466,96.0,Yes,52.70993210845372,37.03669275966965,Low_spent_Small_value_payments,320.0030016396865,Poor
132273,46259,4,Menoni,29.0,833922712.0,Journalist,68399.64,5899.97,6.0,5.0,23.0,5.0,"home equity loan,debt consolidation loan,payday loan,auto loan,payday loan",59.0,18.0,15.68,14.0,Bad,2781.7,28.859861146036664,49.0,Yes,241.10770096124105,49.57725893951438,High_spent_Medium_value_payments,515.732757888183,Standard
40752,24536,7,Nigel Daviesn,48.0,147850281.0,Musician,33388.1,2599.3416666666667,6.0,4.0,8.0,0.0,No Data,15.0,14.0,6.51,2.0,Standard,589.89,31.5783150986922,244.0,Yes,0.0,28.868699580072235,Low_spent_Medium_value_payments,296.968227028776,Standard
18439,35758,2,Martin Santag,23.0,405057245.0,Media_Manager,86676.39,7198.0325,7.0,5.0,5.0,7.0,"personal loan,mortgage loan,home equity loan,student loan,student loan,credit-builder loan,credit-builder loan",29.0,22.0,15.61,6.0,Standard,1066.91,37.13647605871607,100.0,Yes,453.70346622271904,52.29770341954402,High_spent_Large_value_payments,155.46871812467157,Standard
86797,43622,8,Freifelds,32.0,841062917.0,Architect,14995.29,1023.3111280706472,7.0,5.0,28.0,5.0,"auto loan,payday loan,mortgage loan,payday loan,student loan",43.0,25.0,13.85,8.0,Bad,4593.28,29.13391401084413,42.0,Yes,175.8323356460959,20.30852372242504,Low_spent_Large_value_payments,246.62628228133303,Standard
80927,50666,6,Luciana Lopezv,27.0,596354652.0,Writer,21301.19,1372.4249013263498,0.0,1.0,9.0,0.0,No Data,0.0,11.0,6.449999999999998,6.0,Good,1496.62,31.30519160950584,369.0,No,253.67426534031685,57.43226410120136,Low_spent_Medium_value_payments,340.7444528667713,Good
73981,50602,8,Tetsushi Kajimotok,46.0,732588780.0,Manager,74106.94,5902.578333333334,4.0,5.0,9.0,0.0,No Data,10.0,0.0,2.06,4.0,Good,11.49,38.94201305596102,206.0,No,0.0,42.79968459131626,High_spent_Small_value_payments,685.4451910457695,Standard
111081,18665,4,Sarah McBridev,34.0,190001658.0,Teacher,35822.34,2995.195,0.0,2.0,3.0,3.0,"auto loan,not specified,auto loan",8.0,1.0,10.26,0.0,Good,419.31,38.10237902904219,259.0,No,76.3844895844155,60.6416934937379,Low_spent_Large_value_payments,386.0602948994104,Standard
48612,5785,7,Sabam,28.0,916343895.0,Lawyer,59962.52,4976.876666666666,3.0,7.0,28.0,5.0,"mortgage loan,mortgage loan,mortgage loan,home equity loan,not specified",26.0,13.0,13.36,11.0,Standard,2660.36,29.236506938614728,206.0,Yes,140.262837637688,45.09352017421258,Low_spent_Large_value_payments,168.24652725222063,Poor
26868,6573,7,Yokoq,44.0,881976963.0,Journalist,14293.43,1465.1191666666666,7.0,7.0,18.0,7.0,"payday loan,auto loan,mortgage loan,mortgage loan,debt consolidation loan,home equity loan,not specified",12.0,14.0,9.55,13.0,Standard,2352.93,27.16028309226968,75.0,Yes,73.81017141864359,32.415070560293415,Low_spent_Large_value_payments,296.0432692207784,Poor
54012,20050,7,lew,38.0,983624894.0,Lawyer,82583.61,6785.9675,6.0,4.0,10.0,3.0,"personal loan,personal loan,home equity loan",15.0,17.0,17.51,5.0,Standard,1072.11,27.901991996646785,309.0,Yes,172.81377081437097,56.13116181500284,Low_spent_Small_value_payments,354.50889328074163,Standard
128557,18473,8,Blinchn,49.0,70790780.0,Media_Manager,14180.935,1172.7445833333334,4.0,6.0,8.0,0.0,No Data,2.0,11.0,10.55,0.0,Good,1019.14,30.821022197842545,369.0,No,0.0,17.13428137435007,Low_spent_Small_value_payments,364.1956339795588,Good
153500,40156,3,Mostafavin,23.0,187132907.0,Scientist,16937.425,1162.4520833333331,4.0,5.0,4.0,1.0,home equity loan,5.0,1.0,9.54,1.0,Good,167.57,27.40610376971114,259.0,No,7.247942505883222,10.051056952245936,Low_spent_Medium_value_payments,338.1175411988524,Good
141804,42891,7,Timothyl,42.0,286474960.0,Lawyer,35469.72,2833.81,3.0,4.0,10.0,0.0,No Data,14.0,13.0,2.38,5.0,Standard,1266.34,29.36280934176127,377.0,No,0.0,53.54891701029065,Low_spent_Small_value_payments,336.59340248473643,Standard
27535,17156,2,Alexei Oreskovics,46.0,857494267.0,Teacher,57728.22,4661.685,4.0,6.0,8.0,4.0,"payday loan,payday loan,mortgage loan,mortgage loan",23.0,8.0,9.2,3.0,Good,167.02,25.608434677485707,233.0,NM,174.14193932023255,37.30339793720132,High_spent_Small_value_payments,373.0191640120638,Good
44430,46710,1,Chyen Yeeh,38.0,117466530.0,Accountant,11562.215,979.5179166666668,4.0,3.0,5.0,1.0,mortgage loan,28.0,20.0,11.52,2.0,Standard,537.45,31.769771511965512,253.0,Yes,4.916138542370655,33.27966595779866,Low_spent_Small_value_payments,291.452391866414,Standard
17682,21290,1,Stempely,34.0,213653582.0,Writer,56643.04,4479.253333333333,6.0,5.0,8.0,2.0,"mortgage loan,student loan",10.0,9.0,11.27,3.0,Standard,1254.91,24.345194336355465,293.0,No,76.55115343481536,49.26731262817712,High_spent_Medium_value_payments,572.1068672703409,Standard
39525,32349,4,Leila Abboudh,18.0,73114561.0,Entrepreneur,14755.09,1072.5908333333334,6.0,6.0,17.0,2.0,"debt consolidation loan,student loan",47.0,16.0,15.65,11.0,Bad,2460.77,38.23764672633328,108.0,Yes,14.803843148914517,15.746735867574424,Low_spent_Small_value_payments,289.47445519293524,Poor
153384,36163,7,Tangy,22.0,376507527.0,Journalist,16266.91,1220.575833333333,9.0,9.0,28.0,2.0,"personal loan,debt consolidation loan",32.0,13.0,2.7,9.0,Bad,2125.88,33.83812751053836,202.0,Yes,23.054673584694363,38.197110646320894,Low_spent_Medium_value_payments,277.100926818009,Poor
105296,9952,3,Carrelr,35.0,829992590.0,Lawyer,14528.81,1106.7341666666666,6.0,4.0,20.0,2.0,"mortgage loan,student loan",7.0,18.0,10.84,8.0,Standard,67.59,30.12779954555028,107.0,Yes,15.895561487944226,13.57048364003899,High_spent_Small_value_payments,314.3533410678363,Standard
56886,23265,1,Emmottk,43.0,393434214.0,Mechanic,68713.48,5526.123333333332,7.0,9.0,18.0,6.0,"home equity loan,not specified,not specified,credit-builder loan,auto loan,not specified",51.0,24.0,9.88,10.0,Bad,2979.59,35.05449264163756,69.0,NM,306.07790190253,84.39674573672558,High_spent_Large_value_payments,371.8550154112777,Poor
139453,40356,8,Carolineb,18.0,853631222.0,Architect,77380.48,6229.81907152606,5.0,2.0,8.0,0.0,No Data,0.0,0.0,2.2,1.0,Good,486.34,27.77716790438314,243.0,No,388.55426180727386,99.4969398742959,High_spent_Large_value_payments,802.3403934590375,Good
131430,25983,1,Edwardsr,41.0,674463199.0,Accountant,18817.94,1560.1616666666666,6.0,6.0,5.0,3.0,"personal loan,mortgage loan,personal loan",28.0,19.0,15.62,5.0,Standard,649.26,22.521090968594827,78.0,Yes,43.23669512469871,41.46666139466423,Low_spent_Medium_value_payments,310.7393020869678,Standard
66000,14162,7,Scottv,33.0,466473467.0,Writer,98874.63,8196.5525,6.0,5.0,12.0,4.0,"debt consolidation loan,debt consolidation loan,mortgage loan,payday loan",25.0,17.0,7.08,6.0,Good,750.39,29.577893843961306,375.0,No,325.2833888273365,112.778718912285,High_spent_Large_value_payments,597.4776535790533,Good
94474,31552,5,Ritsukob,45.0,575333200.0,Doctor,46390.56,3851.88,10.0,5.0,22.0,5.0,"not specified,debt consolidation loan,debt consolidation loan,personal loan,credit-builder loan",18.0,15.0,29.72,10.0,Bad,3766.41,32.832204842549075,63.0,Yes,102.01292200026658,32.550133466307614,High_spent_Medium_value_payments,456.1064180253084,Poor
115041,41987,4,Stanley Whitee,17.0,814000664.0,Media_Manager,15344.79,1311.7325,5.0,6.0,7.0,4.0,"debt consolidation loan,payday loan,student loan,home equity loan",13.0,10.0,12.63,6.0,Standard,976.94,25.082957502275647,149.0,Yes,33.055434469855726,32.1140171853829,Low_spent_Large_value_payments,263.14949282704623,Standard
155028,38110,7,Chuckw,37.0,349983586.0,Writer,61167.9,4912.325,3.0,2.0,2.0,4.0,"home equity loan,mortgage loan,payday loan,home equity loan",15.0,5.0,3.74,4.0,Good,1354.88,33.439351448896005,190.0,No,176.7424221049408,51.94884370106053,Low_spent_Medium_value_payments,334.74229651318086,Good
109798,27803,5,Arunag,38.0,590274725.0,Lawyer,17135.68,1628.9733333333334,8.0,5.0,18.0,2.0,"student loan,auto loan",21.0,8.0,18.15,8.0,Standard,1055.36,25.30358627031769,146.0,NM,27.65691337084893,21.55543861555271,Low_spent_Small_value_payments,220.25496974263905,Standard
83591,23869,6,Melanie Burtonl,36.0,276699621.0,Accountant,7309.155,567.0962499999998,6.0,8.0,19.0,4.0,"not specified,not specified,auto loan,credit-builder loan",38.0,11.0,9.56,8.0,Standard,1318.12,30.65046564196324,97.0,Yes,20.29077116114661,19.865832414725908,Low_spent_Small_value_payments,289.55695845955347,Poor
13593,18368,4,Angelaq,40.0,431542467.0,Manager,123847.04,10555.586666666666,1.0,4.0,7.0,2.0,"mortgage loan,personal loan",5.0,8.0,11.05,0.0,Good,1417.89,40.0591245457777,353.0,No,116.7740901127543,106.88661727989866,High_spent_Small_value_payments,874.3217501493226,Standard
66404,19554,3,Dowsettt,39.0,149326460.0,Doctor,35586.4,2796.5333333333333,5.0,5.0,6.0,6.0,"personal loan,auto loan,student loan,student loan,credit-builder loan,credit-builder loan",12.0,11.0,14.68,10.0,Standard,1355.24,35.73785910438737,214.0,Yes,137.65589403875794,33.68692417503519,High_spent_Small_value_payments,303.2166446593316,Standard
120871,12004,2,Sue Zeidlerr,38.0,896595635.0,Manager,20818.74,1762.8950000000002,8.0,5.0,15.0,3.0,"auto loan,personal loan,mortgage loan",21.0,13.0,13.18,6.0,Standard,1821.25,31.61433908721745,117.0,Yes,44.88416187910022,29.448706016161488,Low_spent_Medium_value_payments,314.3998377519851,Poor
148092,40965,7,Alexeil,41.0,335289081.0,Doctor,19627.14,1871.595,4.0,7.0,11.0,7.0,"home equity loan,payday loan,personal loan,credit-builder loan,home equity loan,auto loan,home equity loan",19.0,18.0,0.8300000000000001,8.0,Standard,402.54,30.79925019565858,158.0,Yes,87.23339877172917,18.39666039132081,High_spent_Small_value_payments,258.7944608302106,Standard
154471,48184,2,David Jonesz,18.0,622230167.0,Writer,90135.03,7298.2525,6.0,4.0,6.0,1.0,personal loan,29.0,8.0,11.82,2.0,Good,785.9,31.305572556006645,227.0,No,43.77843641381103,82.14171677175437,High_spent_Large_value_payments,739.504564163959,Good
108633,36565,4,Leila Abboudm,21.0,817162848.0,Lawyer,103190.84,8400.236666666666,7.0,5.0,14.0,1.0,home equity loan,17.0,11.0,0.57,5.0,Standard,780.16,30.752456932169885,284.0,NM,46.75902119109541,76.2641506959374,Low_spent_Large_value_payments,451.4972520942641,Standard
133067,7383,6,Suvashree Deyi,19.0,112264626.0,Entrepreneur,22265.03,1723.4191666666666,6.0,5.0,18.0,3.0,"personal loan,mortgage loan,not specified",16.0,14.0,16.48,4.0,Standard,1337.06,37.76698458088664,144.0,Yes,35.21912051303133,47.542968451566885,Low_spent_Small_value_payments,342.18297069482486,Good
106849,5776,8,Economics Correspondentu,44.0,726423850.0,Architect,51266.34,4089.195,6.0,6.0,24.0,7.0,"mortgage loan,student loan,mortgage loan,student loan,payday loan,not specified,mortgage loan",19.0,21.0,26.79,10.0,Bad,4895.58,35.49557627893534,48.0,Yes,176.47020552702918,26.983960885779886,High_spent_Medium_value_payments,385.3485217449908,Poor
14034,23596,1,Pattonp,40.0,703418863.0,Mechanic,38894.06,3010.171666666666,8.0,10.0,32.0,7.0,"not specified,not specified,not specified,payday loan,auto loan,payday loan,student loan",22.0,22.0,17.29,10.0,Bad,3997.22,34.078297135701284,69.0,Yes,215.595711279718,53.55159018065175,High_spent_Large_value_payments,263.94777149413,Poor
134299,6003,2,Laura Noonanh,40.0,682537501.0,Architect,17663.535,1767.96125,0.0,3.0,3.0,1.0,auto loan,1.0,12.0,4.39,1.0,Good,1327.57,26.258858010703268,215.0,No,10.62922999532211,20.87297467526185,High_spent_Medium_value_payments,352.29595836162736,Good
